Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size,Annual_Median,Occupation_Name,Card_Avg,Check_Avg,Deposit_Avg,Loan_Payment_Avg,Transfer_Avg,Withdrawal_Avg,Card_Count,Check_Count,Deposit_Count,Loan_Payment_Count,Transfer_Count,Withdrawal_Count
1871,Female,30,35-2010,3,3,30910,Cooks,27.43,4263.33,30062.74,11748.53,1540.5,713.93,1,2,2,2,1,3
1872,Male,27,35-0000,5,3,29640,"Food Preparation and Serving Related Occupations",NULL,3029.09,NULL,12380.42,1294.33,NULL,NULL,1,NULL,1,3,NULL
1873,Female,19,51-3000,1,4,35320,"Food Processing Workers",19.25,NULL,31278.78,NULL,1625.86,NULL,2,NULL,2,NULL,1,NULL
1874,Female,41,49-9041,8,5,59830,"Industrial Machinery Mechanics",NULL,5613.08,32101.99,30008.71,2286.62,NULL,NULL,1,2,3,3,NULL
1875,Male,24,53-7000,1,3,35670,"Material Moving Workers",52.7,6947.56,21975.6,17904.42,2343.58,411.04,2,2,1,2,5,1
1876,Female,37,29-0000,9,4,77760,"Healthcare Practitioners and Technical Occupations",75.63,NULL,35425.12,20992.06,1372.81,1048.15,2,NULL,3,3,1,2
1877,Male,39,41-0000,9,4,35290,"Sales and Related Occupations",41.11,8207.67,48208.31,23438.37,2011.54,983.71,1,1,5,1,4,2
1878,Female,34,51-9000,4,3,39960,"Other Production Occupations",65.95,2733.36,NULL,35804.47,3708,1142.09,1,1,NULL,3,2,2
1879,Male,37,47-0000,9,3,50570,"Construction and Extraction Occupations",47.74,6710.3,NULL,23101.63,2170.04,480.76,1,3,NULL,2,6,2
1880,Male,35,29-1000,11,5,93710,"Healthcare Diagnosing or Treating Practitioners",37.1,4046.16,31574.83,10515.36,NULL,NULL,1,2,3,2,NULL,NULL
1881,Female,26,53-7000,6,3,35670,"Material Moving Workers",48.29,3683.32,46379.74,26153.04,2873.2,807.79,1,2,4,1,1,1
1882,Female,44,11-3000,9,6,130950,"Operations Specialties Managers",101.18,NULL,NULL,NULL,1710.64,1472.29,1,NULL,NULL,NULL,2,1
1883,Male,21,41-0000,1,4,35290,"Sales and Related Occupations",33.79,NULL,38253.22,21695.62,2656.07,568.33,3,NULL,3,3,1,2
1884,Male,43,15-1200,8,6,100530,"Computer Occupations",30.7,3240.24,48427.06,24023.98,1581.17,1174.95,1,2,1,3,2,2
1885,Female,42,19-3090,9,4,86070,"Miscellaneous Social Scientists and Related Workers",23.34,7846.94,21667.57,NULL,NULL,820.14,1,2,2,NULL,NULL,2
1886,Male,28,43-5000,4,1,44580,"Material Recording, Scheduling, Dispatching, and Distributing Workers",45.95,10088.4,31413.63,16327.47,2879.31,1308.85,2,1,3,1,2,2
1887,Male,25,53-7060,5,3,34880,"Laborers and Material Movers",44.33,4586.09,31006.16,12294.94,2618.47,724.23,2,2,2,1,1,1
1888,Male,32,51-2090,4,2,37280,"Miscellaneous Assemblers and Fabricators",NULL,NULL,64617.97,24368.1,820.76,997.58,NULL,NULL,2,3,1,2
1889,Female,19,35-3000,1,2,28440,"Food and Beverage Serving Workers",72.93,3936.46,92395.75,22374.62,1519.51,623.14,2,3,1,2,1,2
1890,Male,41,41-4010,10,3,67750,"Sales Representatives, Wholesale and Manufacturing",15.52,NULL,48304.13,16924.45,2364.93,1072.03,1,NULL,2,3,2,2
1891,Male,33,47-3010,5,2,37180,"Helpers, Construction Trades",50.35,5653.03,35544.67,8519.31,NULL,NULL,2,3,1,2,NULL,NULL
1892,Male,43,41-3090,9,5,62400,"Miscellaneous Sales Representatives, Services",39.51,3523.62,NULL,26710.92,1196.11,1160.15,3,2,NULL,2,1,6
1893,Female,30,39-9000,4,3,31570,"Other Personal Care and Service Workers",62.82,NULL,53451.64,NULL,1659.83,1647.88,4,NULL,2,NULL,3,3
1894,Male,22,35-9031,2,3,27720,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",31.71,5023.23,42595.56,16056.53,NULL,NULL,1,4,2,2,NULL,NULL
1895,Female,39,11-0000,8,3,107360,"Management Occupations",42.21,4242.38,22117.34,21272.22,1157.18,NULL,3,2,1,2,1,NULL
1896,Male,38,25-0000,9,4,57490,"Educational Instruction and Library Occupations",38.66,NULL,40664.84,6263.67,3742.38,829.92,1,NULL,2,1,2,1
1897,Male,48,47-2152,20,4,60090,"Plumbers, Pipefitters, and Steamfitters",44.48,NULL,34040.28,31661.58,1922.88,1621.82,1,NULL,2,5,1,1
1898,Female,21,35-3041,2,2,30300,"Food Servers, Nonrestaurant",54.36,2977.44,NULL,NULL,NULL,702.36,3,2,NULL,NULL,NULL,1
1899,Female,26,37-2000,4,1,31600,"Building Cleaning and Pest Control Workers",27.45,3349.68,32314.42,19925.06,2085.49,431.03,1,2,1,3,1,2
1900,Female,20,25-3031,1,3,35250,"Substitute Teachers, Short-Term",37.92,NULL,54908.47,NULL,5930.16,NULL,3,NULL,4,NULL,1,NULL
1901,Female,25,53-0000,4,2,37940,"Transportation and Material Moving Occupations",32.37,8929.75,NULL,26723.75,NULL,924.18,2,1,NULL,2,NULL,3
1902,Male,30,35-0000,5,2,29640,"Food Preparation and Serving Related Occupations",32.45,NULL,21543.94,5292.42,1904.95,1028.2,1,NULL,1,1,3,3
1903,Male,24,43-0000,3,3,40910,"Office and Administrative Support Occupations",26.13,NULL,43008.4,19239.56,1993.16,668.47,1,NULL,4,3,2,1
1904,Female,45,13-0000,19,5,76850,"Business and Financial Operations Occupations",46.65,5512.63,27942.86,7793.63,1648.9,NULL,1,2,1,1,1,NULL
1905,Male,19,41-2030,1,4,30600,"Retail Salespersons",40.34,NULL,NULL,16936.84,1767.32,888.36,1,NULL,NULL,4,2,1
1906,Female,24,43-3070,2,5,36380,Tellers,20.48,4582.11,33423.59,NULL,1581.43,713.25,1,3,2,NULL,1,2
1907,Male,25,47-2000,5,1,49330,"Construction Trades Workers",NULL,4460.97,31601.21,NULL,NULL,738.77,NULL,1,2,NULL,NULL,1
1908,Male,39,15-0000,8,3,100440,"Computer and Mathematical Occupations",42.24,NULL,23775.14,12699.06,NULL,644.82,1,NULL,2,3,NULL,1
1909,Female,25,21-0000,4,3,49380,"Community and Social Service Occupations",34.8,4392.83,37843.16,9569.02,2375.37,551.33,2,2,3,1,1,1
1910,Female,28,21-0000,4,3,49380,"Community and Social Service Occupations",51.13,5934.07,40132.79,32345.98,2488.78,534.87,1,3,2,2,3,1
1911,Female,21,53-7000,1,2,35670,"Material Moving Workers",NULL,10020.34,39940.5,11913.69,2723.81,1029.77,NULL,2,1,1,2,1
1912,Male,33,49-9070,6,5,44980,"Maintenance and Repair Workers, General",NULL,4073.45,NULL,10833.28,1739.57,476.15,NULL,4,NULL,1,2,1
1913,Female,23,51-9190,3,1,36680,"Miscellaneous Production Workers",37.76,NULL,36889.61,14013.83,1637.69,648.47,2,NULL,2,3,3,3
1914,Male,20,41-0000,2,3,35290,"Sales and Related Occupations",NULL,2086.84,51987.3,16099.25,923.66,NULL,NULL,1,2,4,2,NULL
1915,Female,19,41-2030,1,4,30600,"Retail Salespersons",37.38,3677.2,28734.69,17977.99,4598.25,NULL,2,3,3,2,1,NULL
1916,Male,35,33-9000,10,5,34650,"Other Protective Service Workers",31.07,4162.09,NULL,NULL,906.64,1001.19,1,1,NULL,NULL,1,1
1917,Female,25,47-2000,4,3,49330,"Construction Trades Workers",NULL,7098.92,24370.55,18315.22,2664.22,628.04,NULL,1,2,1,3,2
1918,Female,19,43-9000,2,2,38290,"Other Office and Administrative Support Workers",52.17,NULL,47856.54,25292.56,NULL,725.96,2,NULL,1,1,NULL,3
1919,Male,18,41-9022,1,2,49980,"Real Estate Sales Agents",73.48,6352.4,33336.41,25362.43,3394.01,NULL,1,2,3,4,1,NULL
1920,Female,18,35-3000,1,2,28440,"Food and Beverage Serving Workers",23.41,7160.5,17114.53,49157.69,2733.47,1718.54,4,3,1,1,1,1
1921,Male,36,37-1012,10,4,50810,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",37.17,6380.46,36648.22,15722.97,2519.21,622.05,2,2,2,1,2,3
1922,Female,21,53-0000,3,3,37940,"Transportation and Material Moving Occupations",44.88,NULL,NULL,45977.42,2841.77,1349.73,4,NULL,NULL,1,1,1
1923,Male,24,21-1094,3,2,46190,"Community Health Workers",133.66,4136.2,51647.98,NULL,NULL,572.5,1,2,2,NULL,NULL,1
1924,Female,43,17-2112,9,4,96350,"Industrial Engineers",56.84,NULL,NULL,24926.58,1022.59,1411.19,1,NULL,NULL,2,1,3
1925,Female,34,13-1160,5,3,68230,"Market Research Analysts and Marketing Specialists",35.36,4861.18,33532.94,17379.27,3388.03,560.76,3,1,2,2,3,3
1926,Female,36,13-2070,9,5,63650,"Credit Counselors and Loan Officers",26.51,3245.04,25921.84,16661.09,NULL,1283.21,3,1,2,2,NULL,3
1927,Female,47,43-5060,19,4,50630,"Production, Planning, and Expediting Clerks",47.57,NULL,35266.92,NULL,1699.14,2042.01,5,NULL,1,NULL,3,3
1928,Male,45,25-2031,19,6,62360,"Secondary School Teachers, Except Special and Career/Technical Education",42.22,6776.34,50915.93,19123.73,2790.87,877.28,3,2,3,2,2,4
1929,Male,22,53-7060,1,4,34880,"Laborers and Material Movers",50.87,4150.13,36907.52,76662.44,2898.66,533.05,1,2,3,1,2,1
1930,Female,32,47-1011,5,2,74080,"First-Line Supervisors of Construction Trades and Extraction Workers",51,8676,27219.01,26420.45,1152.68,2519.35,1,1,1,1,1,1
1931,Female,19,43-4170,1,2,33960,"Receptionists and Information Clerks",NULL,6415.05,18156.29,19171.57,2393.11,632.77,NULL,2,1,1,2,3
1932,Female,33,13-0000,3,4,76850,"Business and Financial Operations Occupations",45.35,6489.51,23520.81,NULL,1583.31,NULL,1,2,2,NULL,1,NULL
1933,Female,19,51-2090,1,2,37280,"Miscellaneous Assemblers and Fabricators",NULL,5847.61,44668.27,15805.61,1758.72,612.47,NULL,1,2,2,1,3
1934,Male,18,41-0000,2,3,35290,"Sales and Related Occupations",47.53,3805.16,NULL,NULL,3218.85,1166.14,1,3,NULL,NULL,1,3
1935,Female,36,13-2031,10,4,82260,"Budget Analysts",NULL,4299.67,14705.05,24838.29,1060.27,657.67,NULL,3,1,5,2,3
1936,Female,43,49-3031,10,4,54360,"Bus and Truck Mechanics and Diesel Engine Specialists",32.71,NULL,40548.32,23753.42,1378.76,453.35,4,NULL,1,2,2,4
1937,Male,46,15-1200,19,5,100530,"Computer Occupations",18.8,3579.48,NULL,28232.71,2449.86,831.57,1,2,NULL,3,3,5
1938,Male,32,41-0000,5,2,35290,"Sales and Related Occupations",NULL,NULL,NULL,NULL,4536.54,349.36,NULL,NULL,NULL,NULL,1,1
1939,Female,47,11-3020,19,5,164070,"Computer and Information Systems Managers",37.44,3424.89,41840.98,35388.1,NULL,1289.99,2,4,1,1,NULL,2
1940,Female,27,53-7060,5,2,34880,"Laborers and Material Movers",56.51,5466.59,NULL,19025.89,2074.83,509.95,1,3,NULL,3,1,1
1941,Female,26,53-7060,5,3,34880,"Laborers and Material Movers",35.04,5081.41,NULL,13835.75,2128.7,776.02,1,1,NULL,1,1,1
1942,Female,23,29-2056,1,2,38240,"Veterinary Technologists and Technicians",69.55,NULL,26304.71,17327.07,1208.08,690.61,1,NULL,3,4,4,1
1943,Female,26,43-9000,5,2,38290,"Other Office and Administrative Support Workers",62.94,7937.54,NULL,NULL,NULL,1279.72,1,1,NULL,NULL,NULL,1
1944,Male,31,49-3000,7,3,48630,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",NULL,5804.08,16029.51,NULL,1773.71,618.92,NULL,2,2,NULL,4,4
1945,Female,18,49-9000,1,1,48360,"Other Installation, Maintenance, and Repair Occupations",46.01,5480.17,NULL,23214.18,746.52,634.14,1,1,NULL,1,1,2
1946,Female,30,31-9090,6,2,38550,"Miscellaneous Healthcare Support Occupations",47.66,3875,44023.88,11515.26,1077.77,758.69,2,3,1,1,1,2
1947,Female,23,43-4170,1,3,33960,"Receptionists and Information Clerks",50.33,NULL,55273.49,20998.53,2105.16,NULL,1,NULL,1,1,2,NULL
1948,Male,20,53-0000,1,2,37940,"Transportation and Material Moving Occupations",47.44,3464.36,56686.09,30177.17,1893.59,680.05,2,2,2,1,2,2
1949,Male,22,25-9000,1,3,35520,"Other Educational Instruction and Library Occupations",44.36,NULL,48041.6,NULL,1974.35,1051.41,1,NULL,1,NULL,2,1
1950,Female,41,23-0000,8,5,95170,"Legal Occupations",18.68,NULL,130853.01,15707.37,1625.73,722.79,1,NULL,1,2,3,1
1951,Male,30,31-1120,3,3,30180,"Home Health and Personal Care Aides",56.12,6676.22,32171.49,33039.83,2480.18,NULL,1,1,1,4,3,NULL
1952,Female,28,43-9041,5,3,46080,"Insurance Claims and Policy Processing Clerks",50.07,7096.85,46055.15,17432.49,1703.74,786.13,1,1,2,1,1,4
1953,Female,24,43-4050,3,3,37780,"Customer Service Representatives",107.84,NULL,38756.37,18919.09,1448.56,774.84,1,NULL,2,3,1,1
1954,Female,21,47-2000,1,2,49330,"Construction Trades Workers",42.75,NULL,NULL,21861.08,1631.94,929.84,2,NULL,NULL,4,1,1
1955,Male,18,51-2000,1,2,37930,"Assemblers and Fabricators",34.14,4481.94,30773.59,27597.48,3793.71,751.34,2,4,2,1,3,6
1956,Female,28,43-4051,6,3,37780,"Customer Service Representatives",44.88,NULL,27568.12,20933.58,2258.79,1543.2,3,NULL,1,2,1,1
1957,Male,19,43-9061,3,2,38040,"Office Clerks, General",17.92,4835.87,NULL,NULL,NULL,1111.22,1,3,NULL,NULL,NULL,4
1958,Male,34,13-1000,4,3,76050,"Business Operations Specialists",34.87,NULL,26439.51,21472.85,2221.99,1095.27,3,NULL,3,1,2,2
1959,Female,23,53-7060,2,3,34880,"Laborers and Material Movers",36.51,NULL,NULL,21312.44,2569.46,NULL,4,NULL,NULL,2,1,NULL
1960,Female,50,29-1071,19,3,126010,"Physician Assistants",64.21,4507.66,42051.36,70308.42,2568.01,NULL,4,3,1,1,3,NULL
1961,Female,27,43-9000,6,2,38290,"Other Office and Administrative Support Workers",31.3,7507.83,28437.08,NULL,3645.04,NULL,3,3,2,NULL,3,NULL
1962,Female,32,13-1000,3,4,76050,"Business Operations Specialists",25.68,NULL,32084.3,26015.01,1714.25,1062.28,3,NULL,1,2,1,3
1963,Male,41,25-1000,12,5,79080,"Postsecondary Teachers",23.56,9286.78,66468,14691.94,1050.4,1104.17,2,1,2,1,2,2
1964,Male,47,11-3021,20,5,164070,"Computer and Information Systems Managers",45.85,3390.19,NULL,11238.32,3305.6,NULL,2,2,NULL,1,1,NULL
1965,Female,26,41-2031,6,2,30600,"Retail Salespersons",29.74,8852.31,18063.93,30057.78,2354.86,869.93,1,2,1,2,3,2
1966,Female,20,35-0000,1,3,29640,"Food Preparation and Serving Related Occupations",36.5,3126.29,56727.12,14895.69,3211.82,NULL,2,2,2,2,1,NULL
1967,Male,45,47-2030,20,3,51390,Carpenters,35.09,NULL,58601.57,14839.83,NULL,1097.99,3,NULL,1,3,NULL,1
1968,Female,42,13-1199,9,4,75990,"Business Operations Specialists, All Other",NULL,NULL,45347.88,NULL,1811.36,1301.53,NULL,NULL,3,NULL,2,3
1969,Female,27,43-5032,4,2,44830,"Dispatchers, Except Police, Fire, and Ambulance",75.67,4412.96,21352.23,16584.74,1737.73,NULL,2,3,1,2,4,NULL
1970,Female,41,29-0000,8,6,77760,"Healthcare Practitioners and Technical Occupations",34.3,7448.02,33125.12,19864.67,2166.92,269.64,1,2,1,1,4,1
1971,Male,45,47-1010,20,4,74080,"First-Line Supervisors of Construction Trades and Extraction Workers",10.63,3850.01,17607.2,23104.5,NULL,1535.18,1,4,2,3,NULL,1
1972,Female,36,13-1000,9,4,76050,"Business Operations Specialists",33.25,5310.23,46056.4,23894.13,NULL,610.46,2,3,2,3,NULL,1
1973,Male,24,53-7060,2,2,34880,"Laborers and Material Movers",67.43,5453.61,NULL,53008.49,3137.03,676.97,3,3,NULL,1,3,1
1974,Male,25,43-6014,2,3,41000,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",23.28,NULL,43480.62,NULL,1593.37,929.23,1,NULL,3,NULL,2,4
1975,Male,41,15-0000,9,7,100440,"Computer and Mathematical Occupations",57.86,NULL,31152.91,25055.53,1607.37,915.99,1,NULL,2,3,5,3
1976,Female,42,11-3010,10,6,101870,"Administrative Services and Facilities Managers",NULL,12921.42,26820.2,36023.52,1896.49,842.42,NULL,2,4,3,1,1
1977,Female,27,53-0000,6,1,37940,"Transportation and Material Moving Occupations",NULL,2941.69,41967.1,15013.49,1185.94,1245.18,NULL,2,1,2,1,2
1978,Female,22,35-2000,1,2,30590,"Cooks and Food Preparation Workers",NULL,20532.88,31566.15,23980.26,1909.39,NULL,NULL,1,1,1,2,NULL
1979,Male,23,27-1020,1,4,46990,Designers,43.29,4957.56,NULL,17520.96,2129.66,787.53,3,2,NULL,2,3,2
1980,Female,29,15-1200,5,2,100530,"Computer Occupations",NULL,3176.29,30352.98,NULL,6227.6,950.59,NULL,2,5,NULL,2,2
1981,Female,30,31-0000,6,4,33600,"Healthcare Support Occupations",33.77,4301.79,90742.63,30813.36,1720.8,415.51,1,4,1,3,3,2
1982,Female,42,11-1020,9,4,98100,"General and Operations Managers",NULL,NULL,104224.37,NULL,1912.44,750.64,NULL,NULL,1,NULL,2,3
1983,Female,29,39-0000,6,2,31340,"Personal Care and Service Occupations",NULL,5155.73,20209.18,32187,5196.99,958.04,NULL,2,1,2,1,3
1984,Male,40,29-1140,10,4,81220,"Registered Nurses",67.5,NULL,26792.71,26501.23,2714.06,861.36,1,NULL,3,6,1,2
1985,Male,32,29-1141,4,3,81220,"Registered Nurses",36.99,7104.52,NULL,15603.49,1578.72,620.58,4,3,NULL,2,1,1
1986,Male,19,37-2010,1,3,31350,"Building Cleaning Workers",38.35,13388.72,27297.26,13993.1,1151.53,942.73,2,1,1,2,1,1
1987,Female,42,15-1200,9,6,100530,"Computer Occupations",NULL,10127.03,29461.36,17473.54,2317.39,1065.27,NULL,2,2,2,4,2
1988,Male,36,41-3000,8,3,61180,"Sales Representatives, Services",37.92,NULL,32500.95,35876.64,1690.56,903.99,1,NULL,3,1,2,3
1989,Male,39,25-1010,8,6,88790,"Business Teachers, Postsecondary",48.43,6670.58,31633.8,22427.66,NULL,958.92,1,2,1,3,NULL,3
1990,Female,37,35-0000,9,3,29640,"Food Preparation and Serving Related Occupations",23.58,15785.73,22473.68,27561.04,2581.28,1461.85,2,1,2,2,1,2
1991,Female,43,25-1123,11,5,74280,"English Language and Literature Teachers, Postsecondary",31.19,9071.86,20975.98,17790.82,2906.51,1157.86,2,1,2,1,4,6
1992,Female,24,43-4051,3,2,37780,"Customer Service Representatives",41.64,5570.47,24712.75,14106.87,NULL,822.27,4,2,2,1,NULL,2
1993,Female,22,43-9060,1,2,38040,"Office Clerks, General",41.16,NULL,41519.93,16507.15,2328.57,NULL,5,NULL,1,1,1,NULL
1994,Male,51,11-9199,18,4,128620,"Managers, All Other",45.02,4353.44,48671.12,16362.31,4155.42,NULL,2,4,2,2,2,NULL
1995,Male,39,43-1000,9,3,61370,"Supervisors of Office and Administrative Support Workers",NULL,NULL,30044.71,23638.31,2268.64,755.23,NULL,NULL,3,4,1,1
1996,Male,32,31-1120,5,5,30180,"Home Health and Personal Care Aides",66.73,4664.04,NULL,16753.55,1096.29,901.75,1,2,NULL,3,1,4
1997,Female,27,31-9092,4,2,38270,"Medical Assistants",NULL,4574.22,29911.16,23355.67,2540.85,831.34,NULL,1,2,2,5,4
1998,Female,27,33-3010,6,2,49610,"Bailiffs, Correctional Officers, and Jailers",30.32,1286.02,32630.76,NULL,3770.98,NULL,3,1,2,NULL,3,NULL
1999,Male,36,13-2081,10,2,57950,"Tax Examiners and Collectors, and Revenue Agents",59.59,3625.7,35774.38,19987.46,2330.63,992.33,2,2,1,1,5,1
2000,Male,29,47-2000,4,3,49330,"Construction Trades Workers",26.42,NULL,40850.49,29908.15,NULL,613.73,2,NULL,4,2,NULL,2
2001,Female,29,17-2199,5,3,104600,"Engineers, All Other",NULL,7085.58,28313.54,25198.09,3041.04,891.12,NULL,5,3,1,3,2
2002,Male,34,53-3032,5,3,49920,"Heavy and Tractor-Trailer Truck Drivers",33.86,3515.05,27133.17,17188.32,2566.98,NULL,2,1,2,2,1,NULL
2003,Male,32,29-2000,5,3,48560,"Health Technologists and Technicians",60.13,6110.05,25049.93,11785.04,1854.09,NULL,3,4,1,1,2,NULL
2004,Male,21,39-6000,3,3,33870,"Baggage Porters, Bellhops, and Concierges",65.48,4449.33,34477.88,15385.65,1309.25,979.35,2,3,1,2,2,1
2005,Male,45,11-2000,20,5,132820,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",61.05,4244.89,12047.84,20631.68,NULL,860.89,2,2,1,4,NULL,2
2006,Male,24,31-0000,1,2,33600,"Healthcare Support Occupations",20.81,NULL,105237.42,NULL,1864.23,1423.68,1,NULL,3,NULL,3,2
2007,Male,20,35-1012,2,3,37050,"First-Line Supervisors of Food Preparation and Serving Workers",40.03,5750.33,33897.94,28373.96,1589.11,544.31,3,1,2,2,3,1
2008,Male,43,41-3000,9,5,61180,"Sales Representatives, Services",16.45,9326.63,NULL,26939.12,3283.48,NULL,1,2,NULL,2,2,NULL
2009,Male,18,37-3000,1,2,36160,"Grounds Maintenance Workers",41.19,NULL,38255.92,23509.64,1887.16,1010.27,2,NULL,3,3,1,2
2010,Male,40,11-9033,9,7,99940,"Education Administrators, Postsecondary",42.68,4910.74,34819.27,NULL,3856.16,1182.82,2,1,4,NULL,1,2
2011,Male,30,43-6000,4,3,44080,"Secretaries and Administrative Assistants",51.89,3772.84,15008.38,NULL,1414.29,319.26,1,4,1,NULL,2,1
2012,Female,21,35-3023,2,2,27930,"Fast Food and Counter Workers",NULL,6998.45,44884.02,25283.55,1455.7,916,NULL,2,1,2,1,4
2013,Male,20,43-5000,4,3,44580,"Material Recording, Scheduling, Dispatching, and Distributing Workers",15.71,7553.67,43230.01,NULL,NULL,NULL,1,2,3,NULL,NULL,NULL
2014,Male,31,25-1120,5,4,76850,"Arts, Communications, History, and Humanities Teachers, Postsecondary",NULL,8507.73,42933.43,25069.69,NULL,1168.72,NULL,1,1,1,NULL,3
2015,Male,20,53-0000,1,4,37940,"Transportation and Material Moving Occupations",31,3479.8,23212.2,15478.25,1062.63,1192.95,1,2,1,1,1,1
2016,Female,54,21-1010,20,4,51180,Counselors,45.81,4751.48,14902.77,4401.69,4520.58,612.52,3,1,2,1,1,5
2017,Female,22,49-9000,1,2,48360,"Other Installation, Maintenance, and Repair Occupations",36.65,3553.53,42897.71,12365.64,NULL,1521.38,1,2,4,1,NULL,1
2018,Female,39,23-2093,8,4,50490,"Title Examiners, Abstractors, and Searchers",28.83,NULL,NULL,21827.33,2031.96,838.38,2,NULL,NULL,1,2,3
2019,Male,22,37-2010,2,3,31350,"Building Cleaning Workers",39.36,3212.89,35924.11,33336.79,NULL,677.15,4,1,3,1,NULL,2
2020,Female,21,31-1120,3,4,30180,"Home Health and Personal Care Aides",40.06,NULL,NULL,13015.63,1404.93,475.61,1,NULL,NULL,2,3,1
2021,Male,18,37-2000,1,2,31600,"Building Cleaning and Pest Control Workers",23.78,12651.79,NULL,26053.76,1392.4,792.78,1,3,NULL,4,3,3
2022,Male,26,35-3030,4,4,29120,"Waiters and Waitresses",NULL,6303.45,NULL,13732.98,969.78,877.94,NULL,3,NULL,1,1,1
2023,Female,30,43-4000,5,5,37440,"Information and Record Clerks",34.47,4564.76,37530.51,25804.56,2931.4,1246.07,2,2,1,2,2,1
2024,Male,23,31-1120,1,3,30180,"Home Health and Personal Care Aides",39.01,4350.74,31519.43,14566.35,1154.84,NULL,2,1,2,2,1,NULL
2025,Female,21,31-0000,2,2,33600,"Healthcare Support Occupations",50.52,6794.5,63119.11,13097.42,2965.02,1168.64,3,4,1,1,3,1
2026,Female,35,29-0000,10,5,77760,"Healthcare Practitioners and Technical Occupations",27.35,4626.68,39395.51,14461.02,1973.26,437.38,1,2,2,1,4,2
2027,Male,22,35-0000,1,2,29640,"Food Preparation and Serving Related Occupations",29.24,6988.64,32696.64,NULL,2148.39,455.11,2,2,1,NULL,2,1
2028,Female,26,53-0000,4,3,37940,"Transportation and Material Moving Occupations",36.45,2120.59,43247.54,27816.41,2008.33,576.63,1,1,3,1,3,3
2029,Male,43,11-0000,10,4,107360,"Management Occupations",51.04,7317.59,60040.82,30111.7,2402.72,1066.56,3,5,1,1,2,2
2030,Male,27,33-0000,6,4,45450,"Protective Service Occupations",73.77,NULL,77729.98,20809.01,3525.25,1029.03,3,NULL,1,5,2,1
2031,Male,45,19-2040,20,4,78730,"Environmental Scientists and Geoscientists",31.16,5363.56,29831.15,17624.59,NULL,1464.95,1,3,1,1,NULL,1
2032,Female,30,35-2000,6,5,30590,"Cooks and Food Preparation Workers",61.2,NULL,26701.03,18966.53,3934.93,NULL,1,NULL,1,1,2,NULL
2033,Female,39,29-0000,9,3,77760,"Healthcare Practitioners and Technical Occupations",20.04,5642.97,32164.99,19027.21,2009.37,564.06,1,3,3,3,2,2
2034,Male,39,29-1140,10,5,81220,"Registered Nurses",13.31,8965.7,15466.96,29227.46,1730.58,1118.87,1,2,1,3,3,1
2035,Male,33,25-1194,6,4,59840,"Career/Technical Education Teachers, Postsecondary",65.33,4539.07,27984.84,23960.37,3070.02,NULL,2,1,1,4,2,NULL
